ID,Name,Mg,Ni,Cu,Ce,La,Nd,Pr,Sm,Y,Ag,Al,Ca,Co,Fe,In,Li,Mn,Nb,Ti,V,Zn,Cr,Pd,Si,Zr,Gd,B,C,密(XM),δ密(XM),族Gp,δ族Gp,I2(ev),δI2(ev),原径(Rm),δ原径(Rm),共径(Rc),δ共径(Rc,自能(W),δ自能(W),晶体(LP),δ晶体(LP),功函数,δ功函数,绝对电负性,δ绝对电负性,AW,δAW,AN,δAN,Tb,δTb,Eea(ev),δEea(ev),I1,δI1,XP,δXP,Hf,δHf,Cm,δCm,VEC,fs,fp,fd,δVEC,K,δK,Tm,δTm,Vm,B,熔化焓Sf,密度,混合焓Hmix,吉布斯自由能Gmix,oumiga的倒数,熵Smix,加工方式,球磨机H2压力（MPa）,球磨机Ar2压力（MPa）,球粉质量比,球磨机转速(圆盘转速)（rpm）,磨粉时间（h）,℃/min差示扫描量热法 (DSC) 和热重法 (TG) 加热速率,氩气MPa,烧结温度℃,烧结时间h,m/s熔体纺丝速率（铜辊线速度近似表示）,样品的加热速率,吸氢饱和比（Ra(t))t min%,脱氢比（R d ( t )）%,温度C?a?(t)（t的氢化能力）氢容量,C?d?(t)（t的氢化能力）氢解吸容量,吸氢速率,初始吸氢温度℃,氢吸收温度,氢吸收压力,氢吸收时间min,吸H量,储氢量,可逆储氢能力wt%,氢解吸效率,解吸动力学温度,解吸动力学H2压力(MPa),解吸动力学H2压力时间min,解吸H2含量,脱氢量,开始解吸温度℃,峰值解吸温度（从第70个挪动）℃,最终脱氢温度℃,完全脱氢时间,吸氢活化能E?ae(k)kJ/mol,氢解吸过程的活化能 (E de(a)),脱氢活化能E?de(k),焓变ΔH （形成焓）?(kJ/mol)（吸氢,熵变ΔS J/mol/K)（吸氢,焓变ΔH (kJ/mol)（分解焓）氢解吸,熵变ΔS J/mol/K)（氢解吸,吸收PCT平衡压力MPa,解吸PCT平衡压力MPa,活化温度℃,H2活化压力MPa,活化循环次数
MHS0283,Mg24Ni10Cu2,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,铸态,,,,,,,,,,,,,,,,,,250,2,120,3.07,,,,250,0.0001,100,0.31,,,,,,,,73.18,,,,,,,,,
MHS0284,Mg24Ni10Cu2,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,快淬1０ｍ／ｓ,,,,,,,,,,,,,,,,,,250,2,120,3.34,,,,250,0.0001,100,1.71,,,,,,,,67.96,,,,,,,,,
MHS0285,Mg24Ni10Cu2,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,快淬2０ｍ／ｓ,,,,,,,,,,,,,,,,,,250,2,120,3.44,,,,250,0.0001,100,1.82,,,,,,,,66.48,,,,,,,,,
MHS0286,Mg24Ni10Cu2,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,快淬3０ｍ／ｓ,,,,,,,,,,,,,,,,,,250,2,120,3.54,,,,250,0.0001,100,1.89,,,,,,,,65.99,,,,,,,,,
MHS0287,Mg24Ni10Cu2,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,快淬4０ｍ／ｓ,,,,,,,,,,,,,,,,,,250,2,120,3.54,,,,250,0.0001,100,2,,,,,,,,65.54,,,,,,,,,
MHS0288,Mg5-Al3-Li2(摩尔比),0.561702973,,,,,,,,,,0.374142019,,,,,0.064155007,,,,,,,,,,,,,1.503999315,0.111899784,5.100040405,1.016771235,28.29429859,0.838669407,0.153389948,0.047954619,0.132399942,0.067487473,3.70700247,0.102644005,111.3393148,0.839027617,3.694002997,0.129738442,3.445998895,0.090947987,21.63498935,0.343809615,10.50001279,0.359514972,1842.104858,0.341516712,0.055601966,8.268652209,6.69669636,0.145048191,1.334001412,0.164583349,8.160012991,0.333512863,24.66649761,0.012381811,2.100004603,0.857141465,0.142858535,0,0.333333159,182.5002685,0.28767081,832.3545172,0.227528509,0.0152182,47.50014577,0.009803531,1719384.26,-2.16001473,-7127.566293,0.000303143,8.560542571,研磨,,,30,300,30,,,,,,,,,,,,,300,7.5,30,1.87,（593Ｋ）3.17%,,,300,0.0011,3,0.94,,,,,,,,,,,,,,,,,
MHS0289,Mg5-Al3-Li2(摩尔比),0.561702973,,,,,,,,,,0.374142019,,,,,0.064155007,,,,,,,,,,,,,1.503999315,0.111899784,5.100040405,1.016771235,28.29429859,0.838669407,0.153389948,0.047954619,0.132399942,0.067487473,3.70700247,0.102644005,111.3393148,0.839027617,3.694002997,0.129738442,3.445998895,0.090947987,21.63498935,0.343809615,10.50001279,0.359514972,1842.104858,0.341516712,0.055601966,8.268652209,6.69669636,0.145048191,1.334001412,0.164583349,8.160012991,0.333512863,24.66649761,0.012381811,2.100004603,0.857141465,0.142858535,0,0.333333159,182.5002685,0.28767081,832.3545172,0.227528509,0.0152182,47.50014577,0.009803531,1719384.26,-2.16001473,-7127.566293,0.000303143,8.560542571,研磨,,,30,300,60,,,,,,,,,,,,,300,7.5,30,3.79,（593Ｋ）3.63%,,,300,0.0011,3,3.65,,,,,,,,,,,,,,,,,
MHS0290,Mg5-Al3-Li2(摩尔比),0.561702973,,,,,,,,,,0.374142019,,,,,0.064155007,,,,,,,,,,,,,1.503999315,0.111899784,5.100040405,1.016771235,28.29429859,0.838669407,0.153389948,0.047954619,0.132399942,0.067487473,3.70700247,0.102644005,111.3393148,0.839027617,3.694002997,0.129738442,3.445998895,0.090947987,21.63498935,0.343809615,10.50001279,0.359514972,1842.104858,0.341516712,0.055601966,8.268652209,6.69669636,0.145048191,1.334001412,0.164583349,8.160012991,0.333512863,24.66649761,0.012381811,2.100004603,0.857141465,0.142858535,0,0.333333159,182.5002685,0.28767081,832.3545172,0.227528509,0.0152182,47.50014577,0.009803531,1719384.26,-2.16001473,-7127.566293,0.000303143,8.560542571,研磨,,,30,300,90,,,,,,,,,,,,,300,7.5,30,2.61,（593Ｋ）2.48,,,300,0.0011,3,2.38,,,,,,,,,,,,,,,,,
MHS0291,(Mg24Ni10Cu2)100（摩尔分数）,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,感应炉熔炼-铸态,,,,,,,,,,,,,R d (10)8.2,,,,,250,2,,,,,,250,0.0001,120,0.32,,,,,,,,73.18,,,,,,,,,
MHS0292,(Mg24Ni10Cu2)100（摩尔分数）,0.449627007,0.452409619,0.097963374,,,,,,,,,,,,,,,,,,,,,,,,,,1.721666481,0.042605357,4.722212231,0.816525885,16.19785294,0.105331601,0.14844449,0.111137852,0.1357778,0.055850605,4.131664739,0.163136975,140.1565227,0.651747746,4.128886956,0.162702114,3.971110299,0.07886245,36.037346,0.461324474,17.3888688,0.438445414,1951.164329,0.428059224,0.12372026,5.98765861,7.64883335,0.002502797,1.509443686,0.186866841,11.3055444,0.335139699,25.17877609,0.022288005,4.722212231,0.411765555,0,0.588234445,0.816525885,174.1668241,0.402806645,1170.905612,0.306881324,0.014193546,87.77760319,0.009655385,3120951.659,-3.160487283,-7661.616542,0.000412679,6.540626313,快淬30m/s,,,,,,,,,,,,,36.7,,,,,,,,,,,,250,0.0001,120,1.87,,,,,,,,66.16,,,,,,,,,
MHS0293,La2Mg16Ni,0.536095606,0.080912002,,,0.382992392,,,,,,,,,,,,,,,,,,,,,,,,1.641052567,0.070119328,2.526313109,0.707718983,14.78179089,0.098431544,0.161157908,0.075120337,0.14705264,0.142173547,3.711052115,0.093871494,188.6293796,0.240146842,3.721578435,0.09141812,3.715789228,0.068897303,38.17859264,0.926911173,17.57894363,0.795405031,1708.841575,0.471271908,-0.223158391,1.912098625,7.427894661,0.085468789,1.319473472,0.116179534,8.884207544,0.236818133,25.16810494,0.028516212,2.526313109,0.791667507,0,0.208332493,0.707718983,166.1579217,0.342845664,993.9392103,0.192921528,0.017823589,50.31574296,0.008938381,2632673.326,-3.789467492,-4438.569295,0.000854488,4.461821992,感应炉熔炼,,,,,,,,,,,,,,,,,,225,3,10,4.31,4.458,,,225,0.101325,20,1.68,,,,,,,37.86,147.48,97.62,214.43,,,,,,,
MHS0294,La1.9Sm0.1Mg16Ni,0.535250737,0.080784488,,,0.363269368,,,0.020695408,,,,,,,,,,,,,,,,,,,,,1.640736778,0.070717303,2.526313109,0.707718983,14.78195457,0.098402233,0.161121592,0.074702018,0.147005271,0.141361843,3.708683694,0.094906894,188.560648,0.240608472,3.717367907,0.093561297,3.715789228,0.068897303,38.23885582,0.930177877,17.60525943,0.798683632,1700.099467,0.465956944,-0.223053128,1.913811606,7.428242029,0.085330769,1.319841894,0.115810367,8.896839127,0.235473918,25.18089442,0.030650303,2.515786789,0.790795821,0,0.209204179,0.711898476,166.1579217,0.342845664,994.7392106,0.193915537,0.017808064,50.36837456,0.008943891,2638889.925,-3.776171053,-4614.943733,0.000818919,4.635554237,感应炉熔炼,,,,,,,,,,,,,,,,,,225,3,10,4.43,,,,300,0.101325,20,1.52,,,,,,,30.85,146.69,70.78,167.58,,,,,,,
MHS0295,La1.8Sm0.2Mg16Ni,0.534408527,0.080657374,,,0.343608412,,,0.041325687,,,,,,,,,,,,,,,,,,,,,1.640420988,0.071310197,2.526313109,0.707718983,14.78211826,0.098372914,0.161085276,0.074280275,0.146957903,0.140543641,3.706315272,0.095929429,188.4919164,0.241069306,3.713157379,0.095652318,3.715789228,0.068897303,38.299119,0.933407779,17.63157523,0.801924853,1691.357359,0.460397636,-0.222947864,1.915525745,7.428589398,0.085192524,1.320210315,0.115439751,8.90947071,0.234120602,25.1936839,0.032633351,2.50526047,0.789916811,0,0.210083189,0.716086348,166.1579217,0.342845664,995.5392109,0.194897871,0.017792539,50.42100615,0.008949392,2645116.25,-3.762874615,-4728.911562,0.000796351,4.746321025,感应炉熔炼,,,,,,,,,,,,,,,,,,225,3,10,4.49,,,,300,0.101325,20,1.78,,,,,,,27.58,143.55,59.97,148.64,,,,,,,
MHS0296,La1.7Sm0.3Mg16Ni,0.533568963,0.08053066,,,0.324009231,,,0.061891146,,,,,,,,,,,,,,,,,,,,,1.640105199,0.071898135,2.526313109,0.707718983,14.78228194,0.098343586,0.16104896,0.073855047,0.146910535,0.139718824,3.70394685,0.096939499,188.4231848,0.241529348,3.708946852,0.097694488,3.715789228,0.068897303,38.35938218,0.936601452,17.65789103,0.805129317,1682.61525,0.454580115,-0.222842601,1.917241044,7.428936766,0.085054055,1.320578736,0.11506767,8.922102294,0.232758054,25.20647337,0.034491451,2.49473415,0.789030383,0,0.210969617,0.720282838,166.1579217,0.342845664,996.3392112,0.195868733,0.017777014,50.47363775,0.008954884,2651352.323,-3.749578176,-4817.820848,0.000778879,4.83175932,感应炉熔炼,,,,,,,,,,,,,,,,,,225,3,10,4.56,,,,300,0.101325,20,1.67,,,,,,,25.53,141.25,53.07,138.88,,,,,,,
MHS0297,La1.6Sm0.4Mg16Ni,0.532732033,0.080404344,,,0.304471535,,,0.082392088,,,,,,,,,,,,,,,,,,,,,1.639789409,0.072481237,2.526313109,0.707718983,14.78244563,0.098314249,0.161012645,0.073426273,0.146863166,0.138887271,3.701578428,0.09793748,188.3544532,0.241988604,3.704736324,0.099690768,3.715789228,0.068897303,38.41964536,0.939759453,17.68420683,0.808297629,1673.873142,0.448489211,-0.222737338,1.918957505,7.429284135,0.084915361,1.320947157,0.114694112,8.934733877,0.23138614,25.21926285,0.036243853,2.48420783,0.788136442,0,0.211863558,0.724488188,166.1579217,0.342845664,997.1392115,0.196828321,0.017761489,50.52626935,0.008960368,2657598.169,-3.736281738,-4889.472405,0.000764733,4.899753281,感应炉熔炼,,,,,,,,,,,,,,,,,,225,3,10,4.79,4.925,,,300,0.101325,20,2.13,4.305,,,,,,24.51,133.56,64.83,157.86,,,,,,,
MHS0298,La2Mg16Ni,0.536095606,0.080912002,,,0.382992392,,,,,,,,,,,,,,,,,,,,,,,,1.641052567,0.070119328,2.526313109,0.707718983,14.78179089,0.098431544,0.161157908,0.075120337,0.14705264,0.142173547,3.711052115,0.093871494,188.6293796,0.240146842,3.721578435,0.09141812,3.715789228,0.068897303,38.17859264,0.926911173,17.57894363,0.795405031,1708.841575,0.471271908,-0.223158391,1.912098625,7.427894661,0.085468789,1.319473472,0.116179534,8.884207544,0.236818133,25.16810494,0.028516212,2.526313109,0.791667507,0,0.208332493,0.707718983,166.1579217,0.342845664,993.9392103,0.192921528,0.017823589,50.31574296,0.008938381,2632673.326,-3.789467492,-4438.569295,0.000854488,4.461821992,感应炉熔炼,,,,,,,,,,,,,,,,,,,,,,,,,360,0.101325,10,4.628,4.628,,,,,,,,,,,,,,,,
MHS0299,La1.9Sm0.1Mg16Ni,0.535250737,0.080784488,,,0.363269368,,,0.020695408,,,,,,,,,,,,,,,,,,,,,1.640736778,0.070717303,2.526313109,0.707718983,14.78195457,0.098402233,0.161121592,0.074702018,0.147005271,0.141361843,3.708683694,0.094906894,188.560648,0.240608472,3.717367907,0.093561297,3.715789228,0.068897303,38.23885582,0.930177877,17.60525943,0.798683632,1700.099467,0.465956944,-0.223053128,1.913811606,7.428242029,0.085330769,1.319841894,0.115810367,8.896839127,0.235473918,25.18089442,0.030650303,2.515786789,0.790795821,0,0.209204179,0.711898476,166.1579217,0.342845664,994.7392106,0.193915537,0.017808064,50.36837456,0.008943891,2638889.925,-3.776171053,-4614.943733,0.000818919,4.635554237,感应炉熔炼,,,,,,,,,,,,,,,,,,,,,,,,,360,0.101325,10,4.691,4.691,,,,,,,,,,,,,,,,
MHS0300,La1.8Sm0.2Mg16Ni,0.534408527,0.080657374,,,0.343608412,,,0.041325687,,,,,,,,,,,,,,,,,,,,,1.640420988,0.071310197,2.526313109,0.707718983,14.78211826,0.098372914,0.161085276,0.074280275,0.146957903,0.140543641,3.706315272,0.095929429,188.4919164,0.241069306,3.713157379,0.095652318,3.715789228,0.068897303,38.299119,0.933407779,17.63157523,0.801924853,1691.357359,0.460397636,-0.222947864,1.915525745,7.428589398,0.085192524,1.320210315,0.115439751,8.90947071,0.234120602,25.1936839,0.032633351,2.50526047,0.789916811,0,0.210083189,0.716086348,166.1579217,0.342845664,995.5392109,0.194897871,0.017792539,50.42100615,0.008949392,2645116.25,-3.762874615,-4728.911562,0.000796351,4.746321025,感应炉熔炼,,,,,,,,,,,,,,,,,,,,,,,,,360,0.101325,10,4. 808,4. 808,,,,,,,,,,,,,,,,
MHS0301,La1.7Sm0.3Mg16Ni,0.533568963,0.08053066,,,0.324009231,,,0.061891146,,,,,,,,,,,,,,,,,,,,,1.640105199,0.071898135,2.526313109,0.707718983,14.78228194,0.098343586,0.16104896,0.073855047,0.146910535,0.139718824,3.70394685,0.096939499,188.4231848,0.241529348,3.708946852,0.097694488,3.715789228,0.068897303,38.35938218,0.936601452,17.65789103,0.805129317,1682.61525,0.454580115,-0.222842601,1.917241044,7.428936766,0.085054055,1.320578736,0.11506767,8.922102294,0.232758054,25.20647337,0.034491451,2.49473415,0.789030383,0,0.210969617,0.720282838,166.1579217,0.342845664,996.3392112,0.195868733,0.017777014,50.47363775,0.008954884,2651352.323,-3.749578176,-4817.820848,0.000778879,4.83175932,感应炉熔炼,,,,,,,,,,,,,,,,,,,,,,,,,360,0.101325,10,4.788,4.788,,,,,,,,,,,,,,,,
MHS0302,La1.6Sm0.4Mg16Ni,0.532732033,0.080404344,,,0.304471535,,,0.082392088,,,,,,,,,,,,,,,,,,,,,1.639789409,0.072481237,2.526313109,0.707718983,14.78244563,0.098314249,0.161012645,0.073426273,0.146863166,0.138887271,3.701578428,0.09793748,188.3544532,0.241988604,3.704736324,0.099690768,3.715789228,0.068897303,38.41964536,0.939759453,17.68420683,0.808297629,1673.873142,0.448489211,-0.222737338,1.918957505,7.429284135,0.084915361,1.320947157,0.114694112,8.934733877,0.23138614,25.21926285,0.036243853,2.48420783,0.788136442,0,0.211863558,0.724488188,166.1579217,0.342845664,997.1392115,0.196828321,0.017761489,50.52626935,0.008960368,2657598.169,-3.736281738,-4889.472405,0.000764733,4.899753281,感应炉熔炼,,,,,,,,,,,,,,,,,,,,,,,,,360,0.101325,10,4.814,4.814,,,,,,,,,,,,,,,,
MHS0303,Mg-10 at% Nb,0.701890897,,,,,,,,,,,,,,,,,0.298109103,,,,,,,,,,,1.664,0.010817308,2.3,0.391304348,14.96195,0.014747409,0.15838,0.032579871,0.1433,0.048150733,3.714,0.04361874,186.1038,0.30054518,3.724,0.051557465,3.775,0.01986755,31.1651,0.660363676,14.9,0.583892617,1728.4,0.634228188,-0.2708,1.431314623,7.5573,0.035210988,1.339,0.064973861,10.47,0.507163324,24.8421,0.003248518,2.3,0.826086957,0,0.173913043,0.391304348,176.4,0.231292517,1105.835,0.49560287,0.016689699,57.5,0.009467959,2279867.151,11.52,-2977.264312,0.00385441,2.702739841,磁控溅射,,,,,,,,,,,,,,,,,,220,3,3.5,5.6,,,,250,,100,4.6,,,146,,,,,,,,,,,,,,
MHS0304,Mg-10 at% Nb,0.701890897,,,,,,,,,,,,,,,,,0.298109103,,,,,,,,,,,1.664,0.010817308,2.3,0.391304348,14.96195,0.014747409,0.15838,0.032579871,0.1433,0.048150733,3.714,0.04361874,186.1038,0.30054518,3.724,0.051557465,3.775,0.01986755,31.1651,0.660363676,14.9,0.583892617,1728.4,0.634228188,-0.2708,1.431314623,7.5573,0.035210988,1.339,0.064973861,10.47,0.507163324,24.8421,0.003248518,2.3,0.826086957,0,0.173913043,0.391304348,176.4,0.231292517,1105.835,0.49560287,0.016689699,57.5,0.009467959,2279867.151,11.52,-2977.264312,0.00385441,2.702739841,磁控溅射,,,,,,,,,,,,,,,,,,200,3,8,5.6,,,,220,,100,1.9,,,,,,,,,,,,,,,,,
MHS0305,Mg67Ce10Ni20Cu3,0.370593016,0.267142574,0.043384668,0.318879743,,,,,,,,,,,,,,,,,,,,,,,,,1.669398769,0.081325278,3.969989012,0.852305236,15.40451442,0.135873021,0.154271121,0.112188577,0.143630199,0.147729675,3.903195151,0.179574774,142.325368,0.625591815,3.911695424,0.174855427,3.826896858,0.101482097,43.94126445,0.800855396,20.31009711,0.700506398,1998.763047,0.458752099,0.052809825,12.64223243,7.436524306,0.085077049,1.428698463,0.187764953,10.21197702,0.363358707,25.30343363,0.028884525,3.969989012,0.496223047,0,0.503776953,0.852305236,158.5996708,0.4676639,1111.687635,0.287043963,0.015942979,72.54970924,0.009186013,3381518.171,-6.657275611,-8562.189129,0.000778125,7.695985437,感应熔炼,,,,,,,,,,40,10 K/min,,,,,,,130,4.5,,,3.3,,,,,,,,329,,,,,,,,,,,,,,,
MHS0306,Mg62.5Ce10Ni20Cu7.5,0.332346617,0.256821823,0.104271375,0.306560184,,,,,,,,,,,,,,,,,,,,,,,,,1.677498757,0.083954466,4.374988408,0.83465786,15.64106872,0.148485298,0.152817623,0.118410901,0.1432252,0.149067784,3.949995081,0.181680158,133.645961,0.687524343,3.956245358,0.176487829,3.859746809,0.106405757,45.70710682,0.768928002,21.07509597,0.674587361,2065.002948,0.446378323,0.126024715,5.572520576,7.4401693,0.085227308,1.455248423,0.195111951,10.40997673,0.359454145,25.28412866,0.029566871,4.374988408,0.440001191,0,0.559998809,0.83465786,168.0496567,0.531908661,1131.245506,0.2831085,0.015562979,76.82470286,0.009202226,3603409.067,-6.942583917,-9789.935134,0.000709659,8.647983568,感应熔炼,,,,,,,,,,40,10 K/min,,,,,,,130,4.5,,,3.25,,,,,,,,288,,,,,,,,,,,,,,,
MHS0307,Mg60Ce10Ni20Cu10,0.312348731,0.251425414,0.136107196,0.30011866,,,,,,,,,,,,,,,,,,,,,,,,,1.68199875,0.08524074,4.599988072,0.820346766,15.77248777,0.154109611,0.152010124,0.121499209,0.1430002,0.149788865,3.975995043,0.182458785,128.8240682,0.722536769,3.980995321,0.177042345,3.877996782,0.108688703,46.68813035,0.751411431,21.50009534,0.660156591,2101.802893,0.438858957,0.166699655,4.304632996,7.442194297,0.085309319,1.469998401,0.198121755,10.51997656,0.356909138,25.27340367,0.029931685,4.599988072,0.413044582,0,0.586955418,0.820346766,173.2996488,0.556336827,1142.11099,0.28052746,0.015351867,79.19969932,0.009210993,3731434.771,-7.080088593,-10346.7677,0.000684749,9.053137302,感应熔炼,,,,,,,,,,40,10 K/min,,,,,,,130,4.5,,,3.22,,,,,,,,265,,,,,,,,,,,,,,,
MHS0308,Mg85Al15,0.836185141,,,,,,,,,,0.163814859,,,,,,,,,,,,,,,,,,1.624999348,0.065921298,3.650023911,1.076105025,15.60450775,0.086801701,0.157564963,0.038298762,0.137999957,0.051749806,3.739501152,0.050608082,176.5061907,0.380883978,3.753001348,0.058988948,3.67199887,0.050565987,24.70648682,0.038683025,12.15000217,0.029388764,1577.353106,0.323490095,-0.273998174,1.094685338,7.396846389,0.080182707,1.355000652,0.079056837,9.000004347,0.07934964,24.76864855,0.009644539,2.150002174,0.930231618,0.069768382,0,0.166080554,196.7500978,0.081668624,924.6980224,0.003985084,0.016452992,49.65006738,0.009732912,1845848.893,-1.020012173,-3250.810833,0.00031387,3.514434704,研磨,,,40,300,35,,,550,4,,,,,,,,,,,,,,4.21（360 °C）,,,,,,,,,,,,,,62,210.2,,,,,,,
MHS0309,Mg85Al15–5 wt%Ti,0.796366801,,,,,,,,,,0.156014151,,,,,,,,0.047619048,,,,,,,,,,1.620848267,0.067172672,3.658828667,1.060031432,15.55345333,0.088378677,0.157279042,0.039536757,0.138553437,0.05664088,3.748570641,0.052072073,173.3566354,0.39924723,3.767517575,0.062779836,3.666413786,0.050893087,25.28916281,0.148197779,12.39781004,0.127630404,1627.232862,0.363680622,-0.265117388,1.136327845,7.382535259,0.080233728,1.359654896,0.080654489,9.244038431,0.181169675,24.77597841,0.009696123,2.196544723,0.910520956,0.066572009,0.022907036,0.207746098,192.3537062,0.164451422,950.2700882,0.167555918,0.016368316,51.1683609,0.009727801,1899247.841,-0.076625905,-4183.920797,1.83E-05,4.402794766,研磨,,,40,300,35,,,550,4,,,,,,,,,,,,,,4.28（360 °C）,,,,,,,,,,,,,,51.5,192.8,,,,,,,
MHS0310,Mg85Al15–5 wt%Ni,0.796366801,0.047619048,,,,,,,,,0.156014151,,,,,,,,,,,,,,,,,,1.62901894,0.067263243,3.780917403,1.055418984,15.65736258,0.088718181,0.156885449,0.048377311,0.137711372,0.053315021,3.768576084,0.072786705,173.0903073,0.40773712,3.781797997,0.078173526,3.687005322,0.057192181,25.40706674,0.193678558,12.47672176,0.182709238,1610.512508,0.34417063,-0.244438846,1.472902322,7.40185857,0.079435508,1.366440979,0.096693004,9.169032711,0.148619948,24.7954736,0.012104201,2.311815953,0.865120771,0.063547509,0.07133172,0.50610072,194.5702471,0.112441415,941.2597597,0.121345036,0.016280839,52.33700001,0.009741235,1918267.018,-1.519444259,-4027.14718,0.000377443,4.276850991,研磨,,,40,300,35,,,550,4,,,,,,,,,,,,,,5.58（360 °C）,,,,,,,,,,,,,,45.8,182.8,,,,,,,
MHS0311,Mg85Al15–5 wt%V,0.796366801,,,,,,,,,,0.156014151,,,,,,,,,0.047619048,,,,,,,,,1.622750191,0.065831006,3.681985272,1.055533132,15.58214605,0.086384071,0.15695023,0.045562386,0.13835509,0.05359974,3.756085814,0.05729287,172.6445461,0.410702628,3.765951815,0.062142145,3.67029426,0.050075912,25.32762576,0.161839397,12.40688132,0.135964929,1627.134327,0.366894612,-0.255105167,1.255332072,7.381437275,0.080517039,1.3615114,0.083587064,9.281742717,0.209224519,24.7715216,0.009557645,2.217477303,0.901925804,0.066043876,0.032030319,0.251988586,192.8258811,0.154463289,954.4889533,0.200465347,0.016289441,52.26265742,0.009724306,1909301.336,1.154292151,-4162.846793,0.000277207,4.362545078,研磨,,,40,300,35,,,550,4,,,,,,,,,,,,,,5.77（360 °C）,,,,,,,,,,,,,,48.2,187,,,,,,,
